screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
elonmusk,2020-03-27T18:56:22Z,@VitalVegas Also makes for a great shelter https://t.co/f991AJD2mU,521,7777,VitalVegas,,,Twitter for iPhone,en,1243612846237396996
elonmusk,2020-03-27T15:55:34Z,"@AlexSafahi @NYCMayor We will give away all our ventilators, whether we buy them or build them",1523,15345,AlexSafahi,,,Twitter for iPhone,en,1243567346503094276
elonmusk,2020-03-27T15:42:50Z,"@kshah07 @yosefontwo @JSellMafia @NYCMayor Yes. Just as with groceries, the panic is also causing hoarding of ventilators, preventing them from reaching the hospitals where they are needed.",146,2088,kshah07,,,Twitter for iPhone,en,1243564143032098819
elonmusk,2020-03-27T15:27:10Z,"@NYCMayor Biggest value Tesla is providing is precise delivery of ventilators exactly to the ICU where &amp; when they’re needed. There are many ventilators in warehouses, but stuck in logistics/routing/paperwork issues.",405,5202,elonmusk,,,Twitter for iPhone,en,1243560200898064388
elonmusk,2020-03-27T15:13:39Z,@NYCMayor You’re most welcome. Credit to the Tesla team. Will do our best to help in any way.,693,17774,NYCMayor,,,Twitter for iPhone,en,1243556799275577346
elonmusk,2020-03-27T15:02:53Z,@archillect Dragonfire,167,6011,archillect,,,Twitter for iPhone,en,1243554087628570624
elonmusk,2020-03-27T08:37:01Z,@thirdrowtesla 🤣🤣,143,5022,thirdrowtesla,,,Twitter for iPhone,,1243456982813749249
elonmusk,2020-03-27T02:56:44Z,@thirdrowtesla Exactly. Douglas Adams knew what he was talking about.,230,6665,thirdrowtesla,,,Twitter for iPhone,en,1243371347700584449
elonmusk,2020-03-26T22:08:40Z,@BrianSwails @thirdrowtesla Stop! … In the name of love …,133,2592,BrianSwails,,,Twitter for iPhone,en,1243298853094395911
elonmusk,2020-03-26T22:04:57Z,RT @thirdrowtesla: The next Autopilot update will stop for red lights and stop signs automatically. https://t.co/JddyJ363Ub,1514,0,,thirdrowtesla,,Twitter for iPhone,en,1243297918922174464
elonmusk,2020-03-26T21:40:49Z,@PPathole @AlexBerenson @imperialcollege Yes,39,796,PPathole,,,Twitter for iPhone,,1243291843565158408
elonmusk,2020-03-26T21:23:25Z,@FidelCatsro @AlexBerenson .@mayemusk Care to comment?,24,573,FidelCatsro,,,Twitter for iPhone,en,1243287464812347392
elonmusk,2020-03-26T21:04:47Z,"RT @AlexBerenson: 5/ One last point here: Ferguson gives the lockdown credit, which is *interesting* - the UK only began ita lockdown 2 days ago, and the theory is that lockdowns take 2 weeks or more to work.",886,0,,AlexBerenson,,Twitter for iPhone,en,1243282776620744705
elonmusk,2020-03-26T21:04:43Z,RT @AlexBerenson: 4/ Ferguson now predicts that the epidemic in the U.K. will peak and subside within “two to three weeks” - last week’s paper said 18+ months of quarantine would be necessary. https://t.co/1Hln7w90bt,1550,0,,AlexBerenson,,Twitter for iPhone,en,1243282758052478990
elonmusk,2020-03-26T21:04:35Z,"RT @AlexBerenson: 3/ Essentially, what has happened is that estimates of the viruses transmissibility have increased - which implies that many more people have already gotten it than we realize - which in turn implies it is less dangerous.",1210,0,,AlexBerenson,,Twitter for iPhone,en,1243282723713830921
elonmusk,2020-03-26T21:04:22Z,"RT @AlexBerenson: 2/ He now says both that the U.K. should have enough ICU beds and that the coronavirus will probably kill under 20,000 people in the U.K. - more than 1/2 of whom would have died by the end of the year in any case bc they were so old and sick.",1270,0,,AlexBerenson,,Twitter for iPhone,en,1243282669955354628
elonmusk,2020-03-26T21:02:20Z,"RT @AlexBerenson: 1/ This is a remarkable turn from Neil Ferguson, who led the @imperialcollege authors who warned of 500,000 UK deaths - and who has now himself tested positive for #COVID; https://t.co/AfEeePbZL1",4760,0,,AlexBerenson,,Twitter for iPhone,en,1243282157306630144
elonmusk,2020-03-26T20:30:13Z,"@teslaownersSV @Teslarati Working on that with Medtronic. Given NY pressing needs, we’re delivering Resmed, Philips &amp; Medtronic ventilators to NY hospitals starting tonight.",497,5786,teslaownersSV,,,Twitter for iPhone,en,1243274074832371713
elonmusk,2020-03-26T18:54:25Z,@Teslarati Sigh,280,6403,Teslarati,,,Twitter for iPhone,en,1243249969823469570
elonmusk,2020-03-26T08:07:43Z,@alvianchoiri @utkarshzaveri @fael097 Yes,28,628,alvianchoiri,,,Twitter for iPhone,,1243087221483282432
elonmusk,2020-03-26T07:56:59Z,https://t.co/lzh1uj8QCy,725,18415,elonmusk,,,Twitter for iPhone,,1243084517587419141
elonmusk,2020-03-26T07:24:01Z,"@MartianDays Physics is the law, everything else is a recommendation",602,4867,MartianDays,,,Twitter for iPhone,en,1243076222596374528
elonmusk,2020-03-26T07:12:50Z,SN3 https://t.co/bM1wzzd4Zg,3873,77758,,,,Twitter for iPhone,,1243073406884630528
elonmusk,2020-03-25T19:46:12Z,@flcnhvy @Tesla Giga New York will reopen for ventilator production as soon as humanly possible. We will do anything in our power to help the citizens of New York.,908,7664,elonmusk,,,Twitter for iPhone,en,1242900612897005571
elonmusk,2020-03-25T19:41:51Z,@enscand @PPathole @flcnhvy @Tesla Something weird happened at CDC yesterday. They changed the graph to include “estimated illness onset date”. This is a significantly less rigorous standard. https://t.co/Dz2Nio5ddi,60,750,enscand,,,Twitter for iPhone,en,1242899515268648962
elonmusk,2020-03-25T19:17:31Z,@PPathole @flcnhvy @Tesla C19 testing in the US over the past week has grown much faster than C19 positive cases. I think we may have passed the inflection point for US cases (excluding NY) already.,170,1663,PPathole,,,Twitter for iPhone,en,1242893395338674176
elonmusk,2020-03-25T18:31:43Z,@PPathole @flcnhvy @Tesla Yes. Is there more? Should be a lot of data by now.,42,799,PPathole,,,Twitter for iPhone,en,1242881868426612736
elonmusk,2020-03-25T18:28:46Z,@flcnhvy @Tesla Making good progress. We will do whatever is needed to help in these difficult times.,705,11610,flcnhvy,,,Twitter for iPhone,en,1242881125049085956
elonmusk,2020-03-24T18:42:18Z,This meme proves it https://t.co/3CHAzxv6dj,8659,95764,elonmusk,,,Twitter for iPhone,en,1242522143092588546
elonmusk,2020-03-24T18:35:36Z,It’s ducked!,1389,43289,elonmusk,,,Twitter for iPhone,en,1242520456554516480
elonmusk,2020-03-24T18:33:41Z,.@Apple pls fix awetoekreqt,6974,99088,,,,Twitter for iPhone,nl,1242519973903376384
elonmusk,2020-03-24T18:22:17Z,"@SamTalksTesla @MikeBloomberg True. @MikeBloomberg, this is  accurate. You believe in journalistic integrity, but if something isn’t done, this will continue.",180,2279,SamTalksTesla,,,Twitter for iPhone,en,1242517105402142720
elonmusk,2020-03-24T18:14:14Z,@steezyysosa @TesLatino @flcnhvy @thirdrowtesla @MikeBloomberg @Twitter Have let @twitter know,46,1094,steezyysosa,,,Twitter for iPhone,en,1242515080375386114
elonmusk,2020-03-24T18:09:15Z,@flcnhvy @thirdrowtesla This is messed up @MikeBloomberg,293,3527,flcnhvy,,,Twitter for iPhone,en,1242513824885944320
elonmusk,2020-03-24T08:01:27Z,@JBNielsen1985 @stephenpallotta @ajtourville @Teslarati Both,38,936,JaJaDaBinx,,,Twitter for iPhone,en,1242360865774620674
elonmusk,2020-03-24T03:30:40Z,"@InSpaceXItrust @Kristennetten @thirdrowtesla Could maybe tap the condensation for water too. Seems odd that HVAC systems make pure, fresh water &amp; just dump it on the ground.",133,2716,InSpaceXItrust,,,Twitter for iPhone,en,1242292724084113409
elonmusk,2020-03-24T02:41:46Z,"@SteveHamel16 @JordanWells33 @hereforthecom19 @ScottWapnerCNBC Thanks Tesla China team, China Customs Authority &amp; LAX customs for acting so swiftly",334,6052,elonmusk,,,Twitter for iPhone,en,1242280418868711425
elonmusk,2020-03-24T02:37:43Z,"@SteveHamel16 @JordanWells33 @hereforthecom19 @ScottWapnerCNBC Yup, China had an oversupply, so we bought 1255 FDA-approved ResMed, Philips &amp; Medtronic ventilators on Friday night &amp; airshipped them to LA. If you want a free ventilator installed, please let us know!",3185,28710,SteveHamel16,,,Twitter for iPhone,en,1242279396226011137
elonmusk,2020-03-24T01:46:53Z,"@Kristennetten @thirdrowtesla Yeah, pretty much. House could talk to car &amp; know when you’re expected home, so temp &amp; humidity would be perfect just as you arrive. No wasted energy.",124,1865,Kristennetten,,,Twitter for iPhone,en,1242266605838614534
elonmusk,2020-03-24T00:33:16Z,@romn8tr @stephenpallotta @ajtourville @Teslarati This is a way bigger deal than most people realize,104,2203,romn8tr,,,Twitter for iPhone,en,1242248078138073088
elonmusk,2020-03-24T00:31:14Z,"@stephenpallotta @ajtourville @Teslarati Sure would love to do home hvac that’s quiet &amp; efficient, with humidity control &amp; HEPA filter",196,2766,elonmusk,,,Twitter for iPhone,en,1242247568479797248
elonmusk,2020-03-24T00:24:30Z,@stephenpallotta @ajtourville @Teslarati Yes. PCB design techniques applied to create a heat exchanger that is physically impossible by normal means. Heat pump also has a local heating loop to spool up fast &amp; extend usable temperature range. Octavalve is pretty special too. Team did great work. No credit to me.,165,2979,stephenpallotta,,,Twitter for iPhone,en,1242245870650716160
elonmusk,2020-03-24T00:02:10Z,@ajtourville @Teslarati The heat pump and rear body castings are a step beyond,68,1503,ajtourville,,,Twitter for iPhone,en,1242240254129491968
elonmusk,2020-03-23T23:19:19Z,@Teslarati Model Y heat pump is some of the best engineering I’ve seen in a while. Team did next-level work.,414,6294,Teslarati,,,Twitter for iPhone,en,1242229469017862145
elonmusk,2020-03-23T23:13:21Z,@justpaulinelol @engineers_feed 🤣🤣,34,1319,justpaulinelol,,,Twitter for iPhone,,1242227967348150274
elonmusk,2020-03-23T22:50:17Z,@BocachicaMaria1 Will do,75,3296,BocachicaMaria1,,,Twitter for iPhone,en,1242222162582188032
elonmusk,2020-03-23T22:34:32Z,"@teslaownersSV @RenataKonkoly @sdunbabin @jonkay @Quillette Most likely, imo, we will see a significant reduction in the confirmed C19 case growth rate this week. Follow chart at bottom of this CDC page: https://t.co/vZ3PbhQihG",169,1280,teslaownersSV,,,Twitter for iPhone,en,1242218198117711875
elonmusk,2020-03-23T22:29:31Z,@RenataKonkoly @sdunbabin @jonkay @Quillette Exactly,14,285,RenataKonkoly,,,Twitter for iPhone,en,1242216936450043904
elonmusk,2020-03-23T22:13:41Z,"@jonkay @Quillette According to the Italian govt, only 12% of deaths are actually due to C19. This is a significant policy difference in Italy vs most other countries.",229,1355,jonkay,,,Twitter for iPhone,en,1242212952037449728
elonmusk,2020-03-23T21:49:44Z,@engineers_feed Engineering ftw,243,7097,engineers_feed,,,Twitter for iPhone,en,1242206925690769408
elonmusk,2020-03-23T20:21:21Z,@flyLAXairport Much appreciated,63,1995,flyLAXairport,,,Twitter for iPhone,en,1242184680587186176
elonmusk,2020-03-23T07:16:20Z,@PPathole @BBCScienceNews Have you seen more data on HCQ &amp; Z-Pak? Hard to find.,65,1284,PPathole,,,Twitter for iPhone,en,1241987125215498240
elonmusk,2020-03-23T07:10:40Z,@BBCScienceNews Worrisome,54,823,BBCScienceNews,,,Twitter for iPhone,en,1241985699449950209
elonmusk,2020-03-23T06:56:50Z,@thirdrowtesla Yup,133,4843,thirdrowtesla,,,Twitter for iPhone,,1241982217791787009
elonmusk,2020-03-23T02:30:44Z,@JohnnaCrider1 @thirdrowtesla We’ll try to get &amp; deliver as many as possible. N95 masks are a pain to wear btw. Less onerous masks are better most of the time.,250,5078,JohnnaCrider1,,,Twitter for iPhone,en,1241915251580256256
elonmusk,2020-03-23T01:17:52Z,@Kristennetten @thirdrowtesla @SalehCU Yeah. We have a mask shipment stuck at LAX. Hopefully freed up soon.,159,2394,Kristennetten,,,Twitter for iPhone,en,1241896915416973312
elonmusk,2020-03-23T00:34:05Z,@engineers_feed Nice,171,5626,engineers_feed,,,Twitter for iPhone,en,1241885896099508224
elonmusk,2020-03-23T00:02:59Z,@JohnCleese This is great advice,233,7293,JohnCleese,,,Twitter for iPhone,en,1241878069813469185
elonmusk,2020-03-23T00:01:40Z,@uwdrwaldorf @Tesla @omead_a @UWMedicine Thanks for taking delivery in your garage! Let us know if there’s anything else you need.,135,2381,uwdrwaldorf,,,Twitter for iPhone,en,1241877739096944643
elonmusk,2020-03-22T23:58:33Z,"@justpaulinelol @EvaFoxU @Tesla We expect to have over ~1200 to distribute this week. Getting them delivered, installed &amp; operating is the harder part.",855,10571,justpaulinelol,,,Twitter for iPhone,en,1241876954158006272
elonmusk,2020-03-22T23:54:14Z,@EvaFoxU @Tesla Supply chain logistics — getting masks &amp; other PPE to the right places in time  — is the main issue we’re hearing from ER physicians,194,2333,EvaFoxU,,,Twitter for iPhone,en,1241875868781146113
elonmusk,2020-03-22T20:46:48Z,@NativeCACV @Tesla @omead_a You’re most welcome. We’re working on getting other types of PPE too. Ventilators should arrive within a few days.,152,1586,NativeCACV,,,Twitter for iPhone,en,1241828697599963137
elonmusk,2020-03-22T14:35:45Z,@benikbeno @CDCgov Panic is always dumb,1309,15232,benikbeno,,,Twitter for iPhone,en,1241735321730998272
elonmusk,2020-03-22T14:35:29Z,"@Guruleaks1 @benikbeno Italy: “On re-evaluation by the National Institute of Health, only 12 per cent of death certificates have shown a direct causality from coronavirus.”",155,978,Guruleaks1,,,Twitter for iPhone,en,1241735253204406273
elonmusk,2020-03-22T14:31:50Z,"@CDCgov Close contact family gatherings that mix young kids, who have almost no risk of C19 death, with grandparents who have high risk (especially those with prior lung damage), are one of the most powerful mortality vectors",249,2150,CDCgov,,,Twitter for iPhone,en,1241734334484119552
elonmusk,2020-03-21T21:19:16Z,@Jennerator211 We have N95 masks &amp; getting PAPRs. Will have our team reach out.,673,14229,Jennerator211,,,Twitter for iPhone,en,1241474482432167936
elonmusk,2020-03-21T20:26:30Z,RT @Medtronic: Addressing #COVID19 is a group effort. We are grateful for the discussion with @ElonMusk and @Tesla as we work across industries to solve problems and get patients and hospitals the tools they need to continue saving lives. We're all in this together. https://t.co/MdZ3u8k2nR,3073,0,,Medtronic,,Twitter for iPhone,en,1241461201101410309
elonmusk,2020-03-21T18:22:39Z,Just had a long engineering discussion with Medtronic about state-of-the-art ventilators. Very impressive team!,9222,134448,,,,Twitter for iPhone,en,1241430035627565056
elonmusk,2020-03-21T17:27:47Z,@SamTalksTesla @flcnhvy @thirdrowtesla @NateSilver538 No problem :),25,956,SamTalksTesla,,,Twitter for iPhone,en,1241416228461096960
elonmusk,2020-03-21T17:26:42Z,"@SamTalksTesla @flcnhvy @thirdrowtesla @NateSilver538 Sigmoid (S-curve) is how all physical and mental viruses behave, regardless of containment. Containment reduces asymptote of S-curve. At this point, we have strict containment in US/Europe &amp; should expect similarly reduced asymptote to China.",143,1633,SamTalksTesla,,,Twitter for iPhone,en,1241415953994268673
elonmusk,2020-03-21T17:08:26Z,"@flcnhvy @thirdrowtesla @NateSilver538 Sigmoidal for China, followed by sigmoidal for rest of world",69,905,flcnhvy,,,Twitter for iPhone,en,1241411357968236544
elonmusk,2020-03-21T16:05:11Z,@Lauren62515251 @PPathole @NateSilver538 Fair point :),28,649,Lauren62515251,,,Twitter for iPhone,en,1241395441591136256
elonmusk,2020-03-21T15:58:19Z,"@RiccitelliDylan @ColdBuschLights @PPathole @NateSilver538 Exactly, both would be false positive. Also, dying with C19 is different from dying because of C19. Vast majority who died had other illnesses too. https://t.co/YKMW54q2kL",286,1667,RiccitelliDylan,,,Twitter for iPhone,en,1241393713579880449
elonmusk,2020-03-21T15:17:41Z,@PPathole @NateSilver538 Up to 80% false positive,84,693,PPathole,,,Twitter for iPhone,en,1241383485937307648
elonmusk,2020-03-21T15:14:41Z,"@PPathole @NateSilver538 Sure, although ventilator companies definitely know how to make ventilators. Just a spike in demand right now. Also, using CPAP machines for less severe cases &amp; using one ventilator for several patients seem like good moves to meet short-term demand.",149,2306,PPathole,,,Twitter for iPhone,en,1241382729473646596
elonmusk,2020-03-21T15:09:07Z,@NateSilver538 Do you have data on the false positive rate? I’ve heard a wide range of numbers. CDC numbers are almost an order of magnitude lower between high fidelity data (onset date known) and “presumed positive”. https://t.co/vZ3PbhQihG,45,448,NateSilver538,,,Twitter for iPhone,en,1241381330757152769
elonmusk,2020-03-21T14:56:23Z,@NateSilver538 Important consideration,37,996,NateSilver538,,,Twitter for iPhone,en,1241378127290355713
elonmusk,2020-03-20T20:48:40Z,@friedberg Feels like the plot of Deus Ex https://t.co/R8tmw048JM,174,2525,friedberg,,,Twitter for iPhone,en,1241104391706304512
elonmusk,2020-03-20T18:06:45Z,"@MG42bonesaw A single computer, pump &amp; pressure accumulator would be fine for many patients, but ideally individual valves per patient to personalize care &amp; avoid cross-flow risk",253,4275,MG42bonesaw,,,Twitter for iPhone,en,1241063646131712001
elonmusk,2020-03-20T17:54:35Z,"@RenataKonkoly @moskov Yeah, SpaceX is working on ventilators too",394,4110,RenataKonkoly,,,Twitter for iPhone,en,1241060582402347008
elonmusk,2020-03-20T17:39:45Z,"@moskov That won’t work for our auto parts suppliers, so, no, our US factory can’t stay open",39,968,moskov,,,Twitter for iPhone,en,1241056851032043523
elonmusk,2020-03-20T17:31:22Z,"@EdLudlow Yes, we’re working on ventilators, even though I think they probably won’t be needed",346,5693,EdLudlow,,,Twitter for iPhone,en,1241054739921428480
elonmusk,2020-03-20T17:22:04Z,@alandrummond2 Interesting thread,146,2952,alandrummond2,,,Twitter for iPhone,en,1241052399076126720
elonmusk,2020-03-19T22:52:46Z,@DOfaquarius @PPathole Thanks 💖,51,1307,DOfaquarius,,,Twitter for iPhone,en,1240773236847075328
elonmusk,2020-03-19T22:43:16Z,@Cernovich China is operating normally across hundreds of suppliers &amp; all of Tesla Shanghai,304,4462,Cernovich,,,Twitter for iPhone,en,1240770845682720768
elonmusk,2020-03-19T22:39:57Z,"@DOfaquarius @PPathole We’re working on ventilators, even though I think there will not be a shortage by the time we can make enough to matter",262,2800,DOfaquarius,,,Twitter for iPhone,en,1240770010747830272
